JobId|Link|Job Title|Post Date|Business|Province/State|City|Salary
41427048|https://www.jobbank.gc.ca/jobsearch/jobposting/41427048?source=searchresults|apprentice roofer|July-09-2024|North Shore Roofing Ltd.|Newfoundland|Paradise|Salary: $21.60 to $30.00 hourly (to be negotiated)
41427034|https://www.jobbank.gc.ca/jobsearch/jobposting/41427034?source=searchresults|concrete forms carpenter|July-09-2024|Weir's Construction Limited|Newfoundland|St. John's|Salary: $18.00 to $22.00 hourly (to be negotiated)
41427037|https://www.jobbank.gc.ca/jobsearch/jobposting/41427037?source=searchresults|cement finisher|July-09-2024|Weir's Construction Limited|Newfoundland|St. John's|Salary: $20.00 to $24.00 hourly (to be negotiated)
41426808|https://www.jobbank.gc.ca/jobsearch/jobposting/41426808?source=searchresults|food service supervisor|July-09-2024|Shenanigans Bar & Grill|Newfoundland|Conception Bay South|Salary: $15.77 hourly
41426793|https://www.jobbank.gc.ca/jobsearch/jobposting/41426793?source=searchresults|mechanic, heavy equipment|July-09-2024|Atlantic Powertrain & Equip Inc|Newfoundland|Mount Pearl|Salary: $38.00 to $45.00 hourly (to be negotiated)
41426740|https://www.jobbank.gc.ca/jobsearch/jobposting/41426740?source=searchresults|food store cashier|July-09-2024|Torbakery|Newfoundland|Torbay|Salary: $15.60 hourly
41426323|https://www.jobbank.gc.ca/jobsearch/jobposting/41426323?source=searchresults|hairstylist|July-09-2024|Pimp My Nails Plus|Newfoundland|Labrador City|Salary: $18.00 hourly + 50% commission per piece
41426079|https://www.jobbank.gc.ca/jobsearch/jobposting/41426079?source=searchresults|food preparer|July-09-2024|Step Forward Restaurants Inc|Newfoundland|Labrador City|Salary: $15.60 hourly
41426032|https://www.jobbank.gc.ca/jobsearch/jobposting/41426032?source=searchresults|flat roofer|July-09-2024|North Shore Roofing Ltd.|Newfoundland|Paradise|Salary: $32.00 to $33.00 hourly (to be negotiated)
41426026|https://www.jobbank.gc.ca/jobsearch/jobposting/41426026?source=searchresults|front end supervisor - retail|July-09-2024|Ever Green Environmental Corporation|Newfoundland|St. John's|Salary: $16.50 hourly
41426025|https://www.jobbank.gc.ca/jobsearch/jobposting/41426025?source=searchresults|delivery driver|July-09-2024|Ever Green Environmental Corporation|Newfoundland|St. John's|Salary: $21.00 hourly
41425833|https://www.jobbank.gc.ca/jobsearch/jobposting/41425833?source=searchresults|housing officer|July-09-2024|Stella's Circle|Newfoundland|St. John's|Salary: $41,910.79 to $45,961.26 annually (to be negotiated)
41425807|https://www.jobbank.gc.ca/jobsearch/jobposting/41425807?source=searchresults|hairstylist|July-09-2024|Revival Salon and Spa inc.|Newfoundland|St. John's|Salary: $16.00 to $18.00 hourly (to be negotiated)
41425686|https://www.jobbank.gc.ca/jobsearch/jobposting/41425686?source=searchresults|retail sales associate|July-09-2024|Natural Vibe Wellness Market|Newfoundland|Corner Brook|Salary: $16.00 hourly
41425669|https://www.jobbank.gc.ca/jobsearch/jobposting/41425669?source=searchresults|baker - retail|July-09-2024|jbf holdings inc|Newfoundland|Paradise|Salary: $15.60 to $16.00 hourly (to be negotiated)
41425667|https://www.jobbank.gc.ca/jobsearch/jobposting/41425667?source=searchresults|restaurant supervisor|July-09-2024|Robins Donuts|Newfoundland|Paradise|Salary: $15.60 hourly
41425666|https://www.jobbank.gc.ca/jobsearch/jobposting/41425666?source=searchresults|restaurant counter attendant|July-09-2024|Robins Donuts|Newfoundland|Paradise|Salary: $15.60 hourly
41424633|https://www.jobbank.gc.ca/jobsearch/jobposting/41424633?source=searchresults|delivery driver|July-09-2024|Nu-Quest Distribution Inc|Newfoundland|Mount Pearl|Salary: $16.25 hourly
41424628|https://www.jobbank.gc.ca/jobsearch/jobposting/41424628?source=searchresults|food service supervisor, hospital|July-09-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $27.41 to $35.64 hourly (to be negotiated)
41424625|https://www.jobbank.gc.ca/jobsearch/jobposting/41424625?source=searchresults|front desk agent|July-09-2024|St. Christopher's Hotel|Newfoundland|Channel-Port aux Basques|Salary: $16.15 to $16.50 hourly (to be negotiated)
41424627|https://www.jobbank.gc.ca/jobsearch/jobposting/41424627?source=searchresults|food service supervisor, hospital|July-09-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $49,892.00 to $64,859.00 annually (to be negotiated)
41424619|https://www.jobbank.gc.ca/jobsearch/jobposting/41424619?source=searchresults|computer systems analyst|July-09-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $42.69 to $50.35 hourly (to be negotiated)
41424618|https://www.jobbank.gc.ca/jobsearch/jobposting/41424618?source=searchresults|health records technician|July-09-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $25.48 to $28.18 hourly (to be negotiated)
41424617|https://www.jobbank.gc.ca/jobsearch/jobposting/41424617?source=searchresults|warehouseperson|July-09-2024|Dooley's Trucking|Newfoundland|Mount Pearl|Salary: $19.00 to $23.50 hourly (to be negotiated)
41423483|https://www.jobbank.gc.ca/jobsearch/jobposting/41423483?source=searchresults|kitchen helper|July-08-2024|R.A.M.M. Food Enterprises Corp|Newfoundland|St. John's|Salary: $15.60 to $16.60 hourly (to be negotiated)
41423299|https://www.jobbank.gc.ca/jobsearch/jobposting/41423299?source=searchresults|garbage truck driver|July-08-2024|T2 Ventures Inc.|Newfoundland|Carbonear|Salary: $240.00 daily
41421902|https://www.jobbank.gc.ca/jobsearch/jobposting/41421902?source=searchresults|fuel oil truck driver|July-08-2024|WESTERN PETROLEUM|Newfoundland|Marystown|Salary: $22.00 hourly
41421406|https://www.jobbank.gc.ca/jobsearch/jobposting/41421406?source=searchresults|automotive mechanic|July-08-2024|Main Street Automotive|Newfoundland|Pasadena|Salary: $18.00 to $21.00 hourly (to be negotiated)
41421352|https://www.jobbank.gc.ca/jobsearch/jobposting/41421352?source=searchresults|esthetician|July-08-2024|Medcare Aesthetics Ltd.|Newfoundland|St. John's|Salary: $17.00 to $25.00 hourly (to be negotiated)
41420917|https://www.jobbank.gc.ca/jobsearch/jobposting/41420917?source=searchresults|salesperson, sporting goods - retail|July-08-2024|Georges Mountain Village|Newfoundland|Corner Brook|Salary: $16.50 hourly
41420857|https://www.jobbank.gc.ca/jobsearch/jobposting/41420857?source=searchresults|home-care worker|July-08-2024|Home Care|Newfoundland|Corner Brook|Salary: $22.17 hourly
41419914|https://www.jobbank.gc.ca/jobsearch/jobposting/41419914?source=searchresults|heavy equipment operator|July-08-2024|Exploits Valley Paving Ltd|Newfoundland|Grand Falls-Windsor|Salary: $23.00 hourly
41419507|https://www.jobbank.gc.ca/jobsearch/jobposting/41419507?source=searchresults|truck driver|July-08-2024|Exploits Valley Paving Ltd|Newfoundland|Grand Falls-Windsor|Salary: $23.00 to $25.00 hourly (to be negotiated)
41419471|https://www.jobbank.gc.ca/jobsearch/jobposting/41419471?source=searchresults|roofer|July-08-2024|Atlas-Apex Roofing (NL) Inc.|Newfoundland|Paradise|Salary: $22.50 to $40.00 hourly (to be negotiated)
41419287|https://www.jobbank.gc.ca/jobsearch/jobposting/41419287?source=searchresults|tractor-trailer truck driver|July-08-2024|Chris Porter Trucking Ltd|Newfoundland|Conception Bay South|Salary: $65,000.00 to $85,000.00 annually (to be negotiated)
41419280|https://www.jobbank.gc.ca/jobsearch/jobposting/41419280?source=searchresults|financial accountant|July-08-2024|Carnell's Funeral Home Ltd|Newfoundland|St. John's|Salary: $65,000.00 to $75,000.00 annually (to be negotiated)
41418238|https://www.jobbank.gc.ca/jobsearch/jobposting/41418238?source=searchresults|baker|July-07-2024|Spirit of Newfoundland Productions LTD|Newfoundland|St. John's|Salary: $16.00 hourly
41417688|https://www.jobbank.gc.ca/jobsearch/jobposting/41417688?source=searchresults|HACCP co-ordinator|July-07-2024|Peerless Fish Company Limited|Newfoundland|Petty Harbour|Salary: $20.00 to $25.00 hourly (to be negotiated)
41417322|https://www.jobbank.gc.ca/jobsearch/jobposting/41417322?source=searchresults|bartender|July-07-2024|The Local Public House|Newfoundland|St. John's|Salary: $15.60 hourly
41417321|https://www.jobbank.gc.ca/jobsearch/jobposting/41417321?source=searchresults|bouncer - security|July-07-2024|The Local Public House|Newfoundland|St. John's|Salary: $17.50 hourly
41412460|https://www.jobbank.gc.ca/jobsearch/jobposting/41412460?source=searchresults|early childhood program supervisor|July-05-2024|EL J Holding Inc.|Newfoundland|Goulds|Salary: $25.00 to $35.09 hourly (to be negotiated)
41411542|https://www.jobbank.gc.ca/jobsearch/jobposting/41411542?source=searchresults|human resources manager|July-05-2024|HICKEY'S BUILDING SUPPLIES LIMITED|Newfoundland|St. John's|Salary: $30.00 hourly
41410993|https://www.jobbank.gc.ca/jobsearch/jobposting/41410993?source=searchresults|recreation therapy assistant|July-05-2024|Western Regional Health Authority|Newfoundland|Stephenville|Salary: $27.07 to $30.07 hourly (to be negotiated)
41410989|https://www.jobbank.gc.ca/jobsearch/jobposting/41410989?source=searchresults|licensed practical nurse (L.P.N.)|July-05-2024|Western Regional Health Authority|Newfoundland|Stephenville|Salary: $29.62 to $32.62 hourly (to be negotiated)
41410986|https://www.jobbank.gc.ca/jobsearch/jobposting/41410986?source=searchresults|social worker|July-05-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $73,983.00 to $82,797.00 annually (to be negotiated)
41410981|https://www.jobbank.gc.ca/jobsearch/jobposting/41410981?source=searchresults|registered nurse (R.N.)|July-05-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $75,303.85 to $93,794.32 annually (to be negotiated)
41410980|https://www.jobbank.gc.ca/jobsearch/jobposting/41410980?source=searchresults|registered nurse (R.N.)|July-05-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $75,303.85 to $93,794.32 annually (to be negotiated)
41410967|https://www.jobbank.gc.ca/jobsearch/jobposting/41410967?source=searchresults|registered nurse (R.N.)|July-05-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $90,348.06 to $112,023.01 annually (to be negotiated)
41410957|https://www.jobbank.gc.ca/jobsearch/jobposting/41410957?source=searchresults|storekeeper|July-05-2024|Professional Beauty Supplies|Newfoundland|Clarenville|Salary: $16.00 to $16.25 hourly (to be negotiated)
41410853|https://www.jobbank.gc.ca/jobsearch/jobposting/41410853?source=searchresults|courier service delivery person|July-05-2024|Dooley's Trucking|Newfoundland|Rocky Harbour|Salary: $18.00 to $21.00 hourly (to be negotiated)
41410558|https://www.jobbank.gc.ca/jobsearch/jobposting/41410558?source=searchresults|kitchen helper|July-05-2024|ECW Holdings Ltd|Newfoundland|St. John's|Salary: $16.00 hourly
41410233|https://www.jobbank.gc.ca/jobsearch/jobposting/41410233?source=searchresults|courier service delivery person|July-05-2024|Dooley's Trucking|Newfoundland|Port au Choix|Salary: $18.00 to $21.00 hourly (to be negotiated)
41410213|https://www.jobbank.gc.ca/jobsearch/jobposting/41410213?source=searchresults|courier service delivery person|July-05-2024|Dooley's Trucking|Newfoundland|Eddies Cove|Salary: $18.00 to $21.00 hourly (to be negotiated)
41410199|https://www.jobbank.gc.ca/jobsearch/jobposting/41410199?source=searchresults|courier service delivery person|July-05-2024|Dooley's Trucking|Newfoundland|Plum Point|Salary: $18.00 to $21.00 hourly (to be negotiated)
41409851|https://www.jobbank.gc.ca/jobsearch/jobposting/41409851?source=searchresults|fast food restaurant manager|July-05-2024|Subway Grand Falls-Windsor|Newfoundland|Grand Falls-Windsor|Salary: $18.00 to $20.00 hourly (to be negotiated)
41409488|https://www.jobbank.gc.ca/jobsearch/jobposting/41409488?source=searchresults|early childhood educator (ECE)|July-05-2024|Early Childhood Development Association|Newfoundland|Happy Valley-Goose Bay|Salary: $18.25 to $30.00 hourly (to be negotiated)
41409445|https://www.jobbank.gc.ca/jobsearch/jobposting/41409445?source=searchresults|service advisor - auto repair|July-05-2024|Carol Automobile Ltd.|Newfoundland|Labrador City|Salary: $24.00 to $26.00 hourly (to be negotiated)
41409390|https://www.jobbank.gc.ca/jobsearch/jobposting/41409390?source=searchresults|kitchen helper|July-05-2024|87666 NEWFOUNDLAND AND LABRADOR INC.|Newfoundland|Bay Roberts|Salary: $15.60 hourly
41407823|https://www.jobbank.gc.ca/jobsearch/jobposting/41407823?source=searchresults|hairdresser|July-05-2024|Capitol hair studio inc|Newfoundland|St. John's|Salary: $15.60 hourly
41407822|https://www.jobbank.gc.ca/jobsearch/jobposting/41407822?source=searchresults|personal care attendant - medical|July-05-2024|Chancellor Park|Newfoundland|St. John's|Salary: $21.43 hourly
41406526|https://www.jobbank.gc.ca/jobsearch/jobposting/41406526?source=searchresults|cellular telephone technician|July-04-2024|P.S You Design Ltd.|Newfoundland|Corner Brook|Salary: $20.00 to $30.00 hourly (to be negotiated)
41405750|https://www.jobbank.gc.ca/jobsearch/jobposting/41405750?source=searchresults|storekeeper|July-04-2024|Professional Beauty Supplies|Newfoundland|Coley's Point South|Salary: $15.60 to $16.60 hourly (to be negotiated)
41405392|https://www.jobbank.gc.ca/jobsearch/jobposting/41405392?source=searchresults|administrative assistant|July-04-2024|Hingsing Trading Inc.|Newfoundland|Lewisporte|Salary: $20.00 hourly
41404586|https://www.jobbank.gc.ca/jobsearch/jobposting/41404586?source=searchresults|shift manager - fast food restaurant|July-04-2024|BDF Restaurant Limited|Newfoundland|Happy Valley-Goose Bay|Salary: $16.00 to $19.00 hourly (to be negotiated)
41404583|https://www.jobbank.gc.ca/jobsearch/jobposting/41404583?source=searchresults|food and beverage server|July-04-2024|BDF Restaurant Limited|Newfoundland|Happy Valley-Goose Bay|Salary: $15.65 to $17.65 hourly (to be negotiated)
41404577|https://www.jobbank.gc.ca/jobsearch/jobposting/41404577?source=searchresults|bartender|July-04-2024|The Sand Bar Ltd|Newfoundland|Happy Valley-Goose Bay|Salary: $16.00 hourly
41404575|https://www.jobbank.gc.ca/jobsearch/jobposting/41404575?source=searchresults|line cook|July-04-2024|Pizza Delight|Newfoundland|Happy Valley-Goose Bay|Salary: $16.00 hourly
41404249|https://www.jobbank.gc.ca/jobsearch/jobposting/41404249?source=searchresults|sous-chef|July-04-2024|73294 NEWFOUNDLAND AND LABRADOR LIMITED|Newfoundland|Clarenville|Salary: $18.00 to $20.00 hourly (to be negotiated)
41403686|https://www.jobbank.gc.ca/jobsearch/jobposting/41403686?source=searchresults|shipping and receiving clerk|July-04-2024|Wabush Convenience Store Limited|Newfoundland|Wabush|Salary: $17.00 hourly
41403684|https://www.jobbank.gc.ca/jobsearch/jobposting/41403684?source=searchresults|convenience store clerk|July-04-2024|Wabush Convenience Store Limited|Newfoundland|Wabush|Salary: $16.00 to $18.00 hourly (to be negotiated)
41403650|https://www.jobbank.gc.ca/jobsearch/jobposting/41403650?source=searchresults|delivery truck driver|July-04-2024|Baine Johnston|Newfoundland|St. John's|Salary: $17.50 hourly
41403269|https://www.jobbank.gc.ca/jobsearch/jobposting/41403269?source=searchresults|housekeeping attendant|July-04-2024|Western Regional Health Authority|Newfoundland|Grand Bay East|Salary: $20.05 to $21.64 hourly (to be negotiated)
41403254|https://www.jobbank.gc.ca/jobsearch/jobposting/41403254?source=searchresults|social worker|July-04-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $73,983.00 to $82,797.00 annually (to be negotiated)
41403250|https://www.jobbank.gc.ca/jobsearch/jobposting/41403250?source=searchresults|registered nurse (R.N.)|July-04-2024|Western Regional Health Authority|Newfoundland|Corner Brook|Salary: $75,303.85 to $93,794.32 annually (to be negotiated)
41402954|https://www.jobbank.gc.ca/jobsearch/jobposting/41402954?source=searchresults|home support worker|July-04-2024|COMPASSION HOME CARE INC.|Newfoundland|St. Lawrence|Salary: $17.60 hourly
41402920|https://www.jobbank.gc.ca/jobsearch/jobposting/41402920?source=searchresults|home support worker|July-04-2024|Home Sweet Home Care Agency Inc.|Newfoundland|Freshwater|Salary: $17.73 hourly
41402911|https://www.jobbank.gc.ca/jobsearch/jobposting/41402911?source=searchresults|school bus driver|July-04-2024|R Hayes Bus & Charter Services Incorporated|Newfoundland|St. John's|Salary: $400.00 to $600.00 weekly (to be negotiated)
41402897|https://www.jobbank.gc.ca/jobsearch/jobposting/41402897?source=searchresults|delivery truck driver|July-04-2024|Pearl Springs|Newfoundland|Mount Pearl|Salary: $17.00 to $22.00 hourly (to be negotiated)
41402682|https://www.jobbank.gc.ca/jobsearch/jobposting/41402682?source=searchresults|delivery driver|July-04-2024|Million Deliveries Inc|Newfoundland|Mount Pearl|Salary: $16.51 hourly
41402656|https://www.jobbank.gc.ca/jobsearch/jobposting/41402656?source=searchresults|food counter attendant|July-04-2024|L&H Tucker Holdings Ltd.|Newfoundland|Deer Lake|Salary: $15.60 hourly
41402615|https://www.jobbank.gc.ca/jobsearch/jobposting/41402615?source=searchresults|ethnic food cook|July-04-2024|Pizza House|Newfoundland|St. John's|Salary: $15.60 hourly
41402371|https://www.jobbank.gc.ca/jobsearch/jobposting/41402371?source=searchresults|key holder - retail store|July-04-2024|Great Canadian Dollar Store|Newfoundland|Carbonear|Salary: $15.85 hourly
41402290|https://www.jobbank.gc.ca/jobsearch/jobposting/41402290?source=searchresults|home support worker|July-04-2024|Elite Home Care Ltd.|Newfoundland|St. John's|Salary: $17.73 hourly
