JobId|Link|Job Title|Post Date|Business|Province/State|City|Salary
41439561|https://www.jobbank.gc.ca/jobsearch/jobposting/41439561?source=searchresults|transport truck mechanic|July-11-2024|Transport Guilbault inc.|Quebec|Boucherville|Salary: $21.50 to $35.33 hourly (to be negotiated)
41439559|https://www.jobbank.gc.ca/jobsearch/jobposting/41439559?source=searchresults|driver, truck|July-11-2024|Transport Guilbault inc.|Quebec|Boucherville|Salary: $25.18 to $26.50 hourly (to be negotiated)
41439558|https://www.jobbank.gc.ca/jobsearch/jobposting/41439558?source=searchresults|driver, truck|July-11-2024|Transport Guilbault inc.|Quebec|Québec|Salary: $25.18 to $26.50 hourly (to be negotiated)
41439541|https://www.jobbank.gc.ca/jobsearch/jobposting/41439541?source=searchresults|electrical mechanic|July-11-2024|Ball Technologies Avancées d'Aluminium Holding Canada Inc|Quebec|Sherbrooke|Salary: $33.50 hourly
41439533|https://www.jobbank.gc.ca/jobsearch/jobposting/41439533?source=searchresults|construction project manager|July-11-2024|FA Construction|Quebec|Gatineau|Salary: $80,000.00 to $110,000.00 annually (to be negotiated)
41439423|https://www.jobbank.gc.ca/jobsearch/jobposting/41439423?source=searchresults|food service supervisor|July-11-2024|9340-4663 QUÉBEC INC.|Quebec|Saint-Hyacinthe|Salary: $17.50 to $18.50 hourly (to be negotiated)
41435740|https://www.jobbank.gc.ca/jobsearch/jobposting/41435740?source=searchresults|cook|July-10-2024|Restaurant Sakura Chi|Quebec|Saint-Eustache|Salary: $16.00 to $20.00 hourly (to be negotiated)
41435516|https://www.jobbank.gc.ca/jobsearch/jobposting/41435516?source=searchresults|ECE assistant|July-10-2024|9292-0131 Quebec Inc.|Quebec|Saint-Laurent|Salary: $15.25 hourly
41434854|https://www.jobbank.gc.ca/jobsearch/jobposting/41434854?source=searchresults|administrative clerk|July-10-2024|Le Groupe Estrie-Richelieu, compagnie d'assurance|Quebec|Granby|Salary: $46,700.00 to $59,500.00 annually (to be negotiated)
41434840|https://www.jobbank.gc.ca/jobsearch/jobposting/41434840?source=searchresults|cafeteria cook|July-10-2024|Chef Annie|Quebec|Ormstown|Salary: $20.00 to $24.00 hourly (to be negotiated)
41434386|https://www.jobbank.gc.ca/jobsearch/jobposting/41434386?source=searchresults|head dispatcher|July-10-2024|Olymel s.e.c / l.p|Quebec|Saint-Bruno-de-Montarville|Salary: $28.00 hourly
41434346|https://www.jobbank.gc.ca/jobsearch/jobposting/41434346?source=searchresults|cook|July-10-2024|9045-6450 Quebec Inc.|Quebec|Saint-Michel-des-Saints|Salary: $23.00 to $30.00 hourly (to be negotiated)
41434055|https://www.jobbank.gc.ca/jobsearch/jobposting/41434055?source=searchresults|cook|July-10-2024|2413-9636 Québec Inc|Quebec|Victoriaville|Salary: $17.00 hourly
41433962|https://www.jobbank.gc.ca/jobsearch/jobposting/41433962?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Biologico Inc.|Quebec|Sainte-Sophie|Salary: $15.25 hourly
41433963|https://www.jobbank.gc.ca/jobsearch/jobposting/41433963?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Savoura Ste-Sophie 3 Inc.|Quebec|Sainte-Sophie|Salary: $15.25 hourly
41433959|https://www.jobbank.gc.ca/jobsearch/jobposting/41433959?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Savoura St-Etienne Inc.|Quebec|Saint-Étienne-des-Grès|Salary: $15.25 hourly
41433957|https://www.jobbank.gc.ca/jobsearch/jobposting/41433957?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Savoura Ste-Marthe Inc.|Quebec|Sainte-Marthe|Salary: $15.25 hourly
41433960|https://www.jobbank.gc.ca/jobsearch/jobposting/41433960?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Sagami Inc.|Quebec|Sainte-Sophie|Salary: $15.25 hourly
41433952|https://www.jobbank.gc.ca/jobsearch/jobposting/41433952?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Danville 1 Inc.|Quebec|Danville|Salary: $15.25 hourly
41433954|https://www.jobbank.gc.ca/jobsearch/jobposting/41433954?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Sagami Charlevoix Inc.|Quebec|Les Éboulements|Salary: $15.25 hourly
41433950|https://www.jobbank.gc.ca/jobsearch/jobposting/41433950?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Savoura Danville Inc.|Quebec|Danville|Salary: $15.25 hourly
41433947|https://www.jobbank.gc.ca/jobsearch/jobposting/41433947?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Sagami St-Janvier Inc.|Quebec|Mirabel|Salary: $15.25 hourly
41433944|https://www.jobbank.gc.ca/jobsearch/jobposting/41433944?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Savoura Mirabel 2 Inc.|Quebec|Mirabel|Salary: $15.25 hourly
41433941|https://www.jobbank.gc.ca/jobsearch/jobposting/41433941?source=searchresults|energy program officer|July-10-2024|TechnoGénie - Chasseurs de Talents|Quebec|Montréal|Salary: $70,000.00 to $90,000.00 annually (to be negotiated)
41433937|https://www.jobbank.gc.ca/jobsearch/jobposting/41433937?source=searchresults|farm labourer - harvesting|July-10-2024|Les Serres Savoura Mirabel Inc.|Quebec|Mirabel|Salary: $15.25 hourly
41433681|https://www.jobbank.gc.ca/jobsearch/jobposting/41433681?source=searchresults|building services worker|July-10-2024|MRC de La Vallée-du-Richelieu|Quebec|Beloeil|Salary: $24.09 hourly
41433675|https://www.jobbank.gc.ca/jobsearch/jobposting/41433675?source=searchresults|cook|July-10-2024|Le Hobbit|Quebec|Québec|Salary: $18.50 hourly
41433665|https://www.jobbank.gc.ca/jobsearch/jobposting/41433665?source=searchresults|industrial instrument repairer helper|July-10-2024|Les Serres Toundra Inc.|Quebec|Saint-Félicien|Salary: $23.16 hourly
41433574|https://www.jobbank.gc.ca/jobsearch/jobposting/41433574?source=searchresults|child caregiver - private home|July-10-2024|HANNAH TOLEDANO|Quebec|Montréal|Salary: $15.75 hourly
41432960|https://www.jobbank.gc.ca/jobsearch/jobposting/41432960?source=searchresults|cook|July-10-2024|9317-5867 QC INC.|Quebec|Drummondville|Salary: $15.25 to $18.00 hourly (to be negotiated)
41432959|https://www.jobbank.gc.ca/jobsearch/jobposting/41432959?source=searchresults|furniture cabinetmaker|July-10-2024|Peko Design Inc.|Quebec|Drummondville|Salary: $23.25 hourly
41432956|https://www.jobbank.gc.ca/jobsearch/jobposting/41432956?source=searchresults|cook's helper|July-10-2024|9317-5867 QC INC.|Quebec|Drummondville|Salary: $15.25 to $16.00 hourly (to be negotiated)
41432957|https://www.jobbank.gc.ca/jobsearch/jobposting/41432957?source=searchresults|business products designer|July-10-2024|Peko Design Inc.|Quebec|Drummondville|Salary: $20.00 to $25.00 hourly (to be negotiated)
41432934|https://www.jobbank.gc.ca/jobsearch/jobposting/41432934?source=searchresults|pastry maker|July-10-2024|marché du faubourg Greenfield Park INC.|Quebec|Greenfield Park|Salary: $16.50 to $18.50 hourly (to be negotiated)
41432907|https://www.jobbank.gc.ca/jobsearch/jobposting/41432907?source=searchresults|customer service supervisor - retail|July-10-2024|Marché Barcelo Molson Inc.|Quebec|Montréal|Salary: $17.10 hourly
41432875|https://www.jobbank.gc.ca/jobsearch/jobposting/41432875?source=searchresults|sporting goods store manager|July-10-2024|Canadian Tire Buckingham|Quebec|Gatineau|Salary: $18.00 to $22.00 hourly (to be negotiated)
41432544|https://www.jobbank.gc.ca/jobsearch/jobposting/41432544?source=searchresults|mechanic, tractor|July-10-2024|Garage Alain Bolduc Inc.|Quebec|Saint-Victor|Salary: $28.00 to $32.00 hourly (to be negotiated)
41432526|https://www.jobbank.gc.ca/jobsearch/jobposting/41432526?source=searchresults|personal care attendant - home care|July-10-2024|KAY RESIDENCE|Quebec|Westmount|Salary: $15.75 weekly
41432525|https://www.jobbank.gc.ca/jobsearch/jobposting/41432525?source=searchresults|child care provider - private home|July-10-2024|Arielle Simha Bouzo|Quebec|Cote-Saint-Luc|Salary: $16.50 hourly
41432494|https://www.jobbank.gc.ca/jobsearch/jobposting/41432494?source=searchresults|specialized cleaner - automobile aesthetics|July-10-2024|Hardy Ringuette Automobiles Inc|Quebec|Val-d'Or|Salary: $21.50 hourly
41432479|https://www.jobbank.gc.ca/jobsearch/jobposting/41432479?source=searchresults|accounting clerk|July-10-2024|Gestolex SEC|Quebec|Montréal|Salary: $27.47 to $29.25 hourly (to be negotiated)
41432454|https://www.jobbank.gc.ca/jobsearch/jobposting/41432454?source=searchresults|hearing aid practitioner|July-10-2024|LALIBERTÉ D'ENTENDRE INC|Quebec|Jonquière|Salary: $53,000.00 annually
41432446|https://www.jobbank.gc.ca/jobsearch/jobposting/41432446?source=searchresults|parent's helper|July-10-2024|Lindsay Garfinkle|Quebec|Hampstead|Salary: $15.75 hourly
41432443|https://www.jobbank.gc.ca/jobsearch/jobposting/41432443?source=searchresults|adjuster|July-10-2024|Recrute Action Inc.|Quebec|Montréal|Salary: $52,000.00 annually
41432438|https://www.jobbank.gc.ca/jobsearch/jobposting/41432438?source=searchresults|adjuster|July-10-2024|Recrute Action Inc.|Quebec|Laval|Salary: $52,000.00 annually
41432437|https://www.jobbank.gc.ca/jobsearch/jobposting/41432437?source=searchresults|tire technician|July-10-2024|ALIGNEMENT PATENAUDE INC.|Quebec|Shawinigan-Sud|Salary: $21.00 hourly
41432388|https://www.jobbank.gc.ca/jobsearch/jobposting/41432388?source=searchresults|housekeeping attendant|July-10-2024|Développement Pro Expert Inc.|Quebec|Portneuf-sur-Mer|Salary: $25.00 hourly
41432290|https://www.jobbank.gc.ca/jobsearch/jobposting/41432290?source=searchresults|housekeeping attendant|July-10-2024|Développement Pro Expert Inc.|Quebec|Longue-Rive|Salary: $25.00 hourly
41432236|https://www.jobbank.gc.ca/jobsearch/jobposting/41432236?source=searchresults|housekeeping attendant|July-10-2024|Développement Pro Expert Inc.|Quebec|Les Escoumins|Salary: $25.00 hourly
41432231|https://www.jobbank.gc.ca/jobsearch/jobposting/41432231?source=searchresults|housekeeping attendant|July-10-2024|Développement Pro Expert Inc.|Quebec|Grandes-Bergeronnes|Salary: $25.00 hourly
41432227|https://www.jobbank.gc.ca/jobsearch/jobposting/41432227?source=searchresults|adjuster|July-10-2024|Recrute Action Inc.|Quebec|Brossard|Salary: $52,000.00 annually
41432226|https://www.jobbank.gc.ca/jobsearch/jobposting/41432226?source=searchresults|housekeeping attendant|July-10-2024|Développement Pro Expert Inc.|Quebec|Sacré-Coeur-Saguenay|Salary: $25.00 hourly
41432225|https://www.jobbank.gc.ca/jobsearch/jobposting/41432225?source=searchresults|metal mould finisher|July-10-2024|Optimoule Inc|Quebec|Thetford Mines|Salary: $25.00 to $33.00 hourly (to be negotiated)
41432223|https://www.jobbank.gc.ca/jobsearch/jobposting/41432223?source=searchresults|housekeeping attendant|July-10-2024|Développement Pro Expert Inc.|Quebec|Tadoussac|Salary: $25.00 hourly
41432217|https://www.jobbank.gc.ca/jobsearch/jobposting/41432217?source=searchresults|housekeeping attendant|July-10-2024|Développement Pro Expert Inc.|Quebec|Baie-Sainte-Catherine|Salary: $25.00 hourly
41432209|https://www.jobbank.gc.ca/jobsearch/jobposting/41432209?source=searchresults|sales clerk supervisor|July-10-2024|GESTION CATHERINE HEEREMANS INC.|Quebec|Baie-Comeau|Salary: $19.25 hourly
41432205|https://www.jobbank.gc.ca/jobsearch/jobposting/41432205?source=searchresults|housekeeping attendant|July-10-2024|Développement Pro Expert Inc.|Quebec|Amqui|Salary: $30.00 hourly
41432198|https://www.jobbank.gc.ca/jobsearch/jobposting/41432198?source=searchresults|housekeeping attendant|July-10-2024|Développement Pro Expert Inc.|Quebec|New Carlisle|Salary: $30.00 hourly
41432179|https://www.jobbank.gc.ca/jobsearch/jobposting/41432179?source=searchresults|delivery driver|July-10-2024|Charles Turcotte et fils|Quebec|Trois-Rivières|Salary: $18.00 hourly
41432175|https://www.jobbank.gc.ca/jobsearch/jobposting/41432175?source=searchresults|sushi preparer|July-10-2024|YUZU SUSHI ROBERVAL|Quebec|Roberval|Salary: $18.00 to $23.00 hourly (to be negotiated)
41432160|https://www.jobbank.gc.ca/jobsearch/jobposting/41432160?source=searchresults|warehouse associate|July-10-2024|Charles Turcotte et fils|Quebec|Trois-Rivières|Salary: $18.00 hourly
41432000|https://www.jobbank.gc.ca/jobsearch/jobposting/41432000?source=searchresults|assistant manager - retail trade|July-10-2024|Maxi|Quebec|Québec|Salary: $15.75 to $17.50 hourly (to be negotiated)
41431995|https://www.jobbank.gc.ca/jobsearch/jobposting/41431995?source=searchresults|auto body mechanic|July-10-2024|Spectrum Auto Inc|Quebec|Brossard|Salary: $22.00 hourly
41431985|https://www.jobbank.gc.ca/jobsearch/jobposting/41431985?source=searchresults|child care provider - private home|July-10-2024|Talia Reboh|Quebec|Saint-Laurent|Salary: $17.50 hourly
41431983|https://www.jobbank.gc.ca/jobsearch/jobposting/41431983?source=searchresults|child care provider - private home|July-10-2024|DAVID KALISCH|Quebec|Outremont|Salary: $17.00 hourly
41431981|https://www.jobbank.gc.ca/jobsearch/jobposting/41431981?source=searchresults|cook|July-10-2024|3089-3242 QUEBEC INC|Quebec|Québec|Salary: $21.12 hourly
41431972|https://www.jobbank.gc.ca/jobsearch/jobposting/41431972?source=searchresults|labourer, sawmill|July-10-2024|Bersaco inc.|Quebec|Sacré-Coeur-Saguenay|Salary: $20.00 hourly
41431690|https://www.jobbank.gc.ca/jobsearch/jobposting/41431690?source=searchresults|communications adviser|July-10-2024|Marjolaine Dion C.O. et RH|Quebec|Victoriaville|Salary: $24.50 hourly
41431376|https://www.jobbank.gc.ca/jobsearch/jobposting/41431376?source=searchresults|sales representative, business services|July-10-2024|Sliike Corporation|Quebec|Longueuil|Salary: $17.00 hourly + 25% commission per sale
41431327|https://www.jobbank.gc.ca/jobsearch/jobposting/41431327?source=searchresults|medical orderly|July-10-2024|Villa de Montfort inc.|Quebec|Jonquière|Salary: $16.00 to $20.00 hourly (to be negotiated)
41429673|https://www.jobbank.gc.ca/jobsearch/jobposting/41429673?source=searchresults|construction manager|July-10-2024|Veolia Water Technologies & Solutions|Quebec|Saint-Laurent|Salary: $144,000.00 annually
41428242|https://www.jobbank.gc.ca/jobsearch/jobposting/41428242?source=searchresults|upholsterer|July-09-2024|Safran Cabin Canada Co.|Quebec|Kirkland|Salary: $19.17 to $30.55 hourly (to be negotiated)
41428154|https://www.jobbank.gc.ca/jobsearch/jobposting/41428154?source=searchresults|automobile mechanic|July-09-2024|Charles Turcotte et fils|Quebec|Trois-Rivières|Salary: $25.00 hourly
41428144|https://www.jobbank.gc.ca/jobsearch/jobposting/41428144?source=searchresults|administrative assistant - office|July-09-2024|9902996 CANADA CORPORATION|Quebec|Saint-Léonard|Salary: $21.00 hourly
41428127|https://www.jobbank.gc.ca/jobsearch/jobposting/41428127?source=searchresults|night guard|July-09-2024|RI Marina|Quebec|Châteauguay|Salary: $21.75 hourly
41427926|https://www.jobbank.gc.ca/jobsearch/jobposting/41427926?source=searchresults|salesperson - retail|July-09-2024|Connect6 Group Inc.|Quebec|Montréal|Salary: $18.50 hourly
41427925|https://www.jobbank.gc.ca/jobsearch/jobposting/41427925?source=searchresults|home child care provider|July-09-2024|Jordan Charles Diasnes|Quebec|Gatineau|Salary: $16.00 hourly
41427513|https://www.jobbank.gc.ca/jobsearch/jobposting/41427513?source=searchresults|automobile mechanic|July-09-2024|9249-2206 QUÉBEC INC|Quebec|Radisson|Salary: $25.00 to $30.00 hourly (to be negotiated)
41427511|https://www.jobbank.gc.ca/jobsearch/jobposting/41427511?source=searchresults|production chief|July-09-2024|TechnoGénie - Chasseurs de Talents|Quebec|Saint-Cyrille-de-Wendover|Salary: $70,000.00 to $100,000.00 annually (to be negotiated)
41427415|https://www.jobbank.gc.ca/jobsearch/jobposting/41427415?source=searchresults|assistant manager - retail trade|July-09-2024|Maxi|Quebec|Sept-Îles|Salary: $15.75 to $16.00 hourly (to be negotiated)
41427412|https://www.jobbank.gc.ca/jobsearch/jobposting/41427412?source=searchresults|supermarket department supervisor|July-09-2024|Maxi|Quebec|Sept-Îles|Salary: $35,000.00 to $49,000.00 annually (to be negotiated)
41427407|https://www.jobbank.gc.ca/jobsearch/jobposting/41427407?source=searchresults|apprentice repairer, truck trailers|July-09-2024|GROUPE S.R.R|Quebec|Kingsey Falls|Salary: $16.00 to $25.00 hourly (to be negotiated)
41427074|https://www.jobbank.gc.ca/jobsearch/jobposting/41427074?source=searchresults|material handler|July-09-2024|PRINCE LOGISTIC SERVICES|Quebec|Lachine|Salary: $18.00 hourly
41427051|https://www.jobbank.gc.ca/jobsearch/jobposting/41427051?source=searchresults|CNC (computer numerically controlled) machine set-up operator - metal machining|July-09-2024|Métal Perreault inc|Quebec|Donnacona|Salary: $22.46 to $30.86 hourly (to be negotiated)
41427052|https://www.jobbank.gc.ca/jobsearch/jobposting/41427052?source=searchresults|metal welder|July-09-2024|Métal Perreault inc|Quebec|Donnacona|Salary: $22.46 to $31.73 hourly (to be negotiated)
41427053|https://www.jobbank.gc.ca/jobsearch/jobposting/41427053?source=searchresults|fitter, structural metal|July-09-2024|Métal Perreault inc|Quebec|Donnacona|Salary: $22.46 to $35.20 hourly (to be negotiated)
41426760|https://www.jobbank.gc.ca/jobsearch/jobposting/41426760?source=searchresults|stock helper|July-09-2024|Power Q Inc|Quebec|Montréal|Salary: $19.00 hourly
41426316|https://www.jobbank.gc.ca/jobsearch/jobposting/41426316?source=searchresults|automotive mechanic helper|July-09-2024|Les Pneus Carignan|Quebec|Varennes|Salary: $21.00 hourly
41426309|https://www.jobbank.gc.ca/jobsearch/jobposting/41426309?source=searchresults|automobile mechanic|July-09-2024|J.C. Bolduc Alignement inc.|Quebec|Mont-Laurier|Salary: $22.00 to $30.00 hourly (to be negotiated)
41426065|https://www.jobbank.gc.ca/jobsearch/jobposting/41426065?source=searchresults|labourer, sawmill|July-09-2024|Bersaco inc.|Quebec|Grandes-Bergeronnes|Salary: $20.00 hourly
41426003|https://www.jobbank.gc.ca/jobsearch/jobposting/41426003?source=searchresults|accounting clerk|July-09-2024|GROUPE SYNERGIE PROJETS INDUSTRIELS INC.|Quebec|Saint-Jérôme|Salary: $20.00 to $30.00 hourly (to be negotiated)
41426002|https://www.jobbank.gc.ca/jobsearch/jobposting/41426002?source=searchresults|personal care attendant - home care|July-09-2024|Sofiane Bouhaddi|Quebec|Québec|Salary: $18.50 to $20.00 hourly (to be negotiated)
41425875|https://www.jobbank.gc.ca/jobsearch/jobposting/41425875?source=searchresults|family caregiver|July-09-2024|Karine Toledano|Quebec|Westmount|Salary: $15.75 hourly
41425873|https://www.jobbank.gc.ca/jobsearch/jobposting/41425873?source=searchresults|architectural technologist|July-09-2024|Groupe d'Artech inc.|Quebec|Québec|Salary: $35,000.00 to $45,500.00 annually (to be negotiated)
41425872|https://www.jobbank.gc.ca/jobsearch/jobposting/41425872?source=searchresults|child caregiver - private home|July-09-2024|Pearl Gniwisch|Quebec|Montréal|Salary: $15.75 hourly
41425862|https://www.jobbank.gc.ca/jobsearch/jobposting/41425862?source=searchresults|architectural technologist|July-09-2024|Groupe d'Artech inc.|Quebec|Québec|Salary: $35,000.00 to $63,700.00 annually (to be negotiated)
41425856|https://www.jobbank.gc.ca/jobsearch/jobposting/41425856?source=searchresults|architect|July-09-2024|Agence Spatiale|Quebec|Québec|Salary: $23.00 to $28.00 hourly (to be negotiated)
41425852|https://www.jobbank.gc.ca/jobsearch/jobposting/41425852?source=searchresults|plate grinder - metal products manufacturing|July-09-2024|Mecaer America Inc.|Quebec|Laval|Salary: $31.26 hourly
41425842|https://www.jobbank.gc.ca/jobsearch/jobposting/41425842?source=searchresults|building services worker|July-09-2024|Residence les Jardins les Becquets|Quebec|Saint-Pierre-les-Becquets|Salary: $18.00 hourly
41425829|https://www.jobbank.gc.ca/jobsearch/jobposting/41425829?source=searchresults|delivery salesperson|July-09-2024|Fromages la Chaudière Inc|Quebec|Lac-Mégantic|Salary: $18.30 hourly
41425818|https://www.jobbank.gc.ca/jobsearch/jobposting/41425818?source=searchresults|machine operator - food and beverage processing|July-09-2024|Fromages la Chaudière Inc|Quebec|Lac-Mégantic|Salary: $18.77 hourly
