JobId|Link|Job Title|Post Date|Business|Province/State|City|Salary
41421400|https://www.jobbank.gc.ca/jobsearch/jobposting/41421400?source=searchresults|farm worker - livestock|July-08-2024|Somerglen Farms. LTD|Prince Edward Island|Cardigan|Salary: $18.00 to $25.00 hourly (to be negotiated)
41420267|https://www.jobbank.gc.ca/jobsearch/jobposting/41420267?source=searchresults|drywall installer and finisher|July-08-2024|FundyPros Specialty Construction|Prince Edward Island|Charlottetown|Salary: $29.62 to $32.37 hourly (to be negotiated)
41419989|https://www.jobbank.gc.ca/jobsearch/jobposting/41419989?source=searchresults|supply chain assistant|July-08-2024|Fastenal Canada|Prince Edward Island|Charlottetown|Salary: $17.00 to $20.00 hourly (to be negotiated)
41419986|https://www.jobbank.gc.ca/jobsearch/jobposting/41419986?source=searchresults|warehouse associate|July-08-2024|Fastenal Canada|Prince Edward Island|Charlottetown|Salary: $17.00 to $20.00 hourly (to be negotiated)
41419979|https://www.jobbank.gc.ca/jobsearch/jobposting/41419979?source=searchresults|cook|July-08-2024|Kensington Community Care Home Ltd|Prince Edward Island|Kensington|Salary: $16.00 hourly
41419196|https://www.jobbank.gc.ca/jobsearch/jobposting/41419196?source=searchresults|store clerk|July-08-2024|Great Canadian Dollar Store|Prince Edward Island|Bloomfield Station|Salary: $15.40 hourly
41419192|https://www.jobbank.gc.ca/jobsearch/jobposting/41419192?source=searchresults|store clerk|July-08-2024|Great Canadian Dollar Store|Prince Edward Island|Alberton|Salary: $15.40 hourly
41419131|https://www.jobbank.gc.ca/jobsearch/jobposting/41419131?source=searchresults|construction worker|July-08-2024|fim enterprises ltd|Prince Edward Island|Marshfield|Salary: $20.00 to $25.00 hourly (to be negotiated)
41417921|https://www.jobbank.gc.ca/jobsearch/jobposting/41417921?source=searchresults|pizza cook|July-07-2024|Greco Pizza|Prince Edward Island|Charlottetown|Salary: $16.00 hourly
41415699|https://www.jobbank.gc.ca/jobsearch/jobposting/41415699?source=searchresults|cleaner|July-06-2024|Driftwood Heights Bed and Breakfast|Prince Edward Island|Summerside|Salary: $15.40 to $15.50 hourly (to be negotiated)
41410246|https://www.jobbank.gc.ca/jobsearch/jobposting/41410246?source=searchresults|supermarket meat clerk|July-05-2024|Foodland|Prince Edward Island|Charlottetown|Salary: $15.40 hourly
41410234|https://www.jobbank.gc.ca/jobsearch/jobposting/41410234?source=searchresults|meat cutter - retail or wholesale|July-05-2024|Foodland|Prince Edward Island|Charlottetown|Salary: $20.00 hourly
41409726|https://www.jobbank.gc.ca/jobsearch/jobposting/41409726?source=searchresults|cook|July-05-2024|Kamchhichi Inc|Prince Edward Island|Bloomfield Station|Salary: $16.50 hourly
41409484|https://www.jobbank.gc.ca/jobsearch/jobposting/41409484?source=searchresults|carpenter|July-05-2024|B & S Construction Ltd.|Prince Edward Island|Charlottetown|Salary: $18.00 to $25.00 hourly (to be negotiated)
41409486|https://www.jobbank.gc.ca/jobsearch/jobposting/41409486?source=searchresults|construction labourer and helper|July-05-2024|B & S Construction Ltd.|Prince Edward Island|Charlottetown|Salary: $15.40 to $16.50 hourly (to be negotiated)
41409447|https://www.jobbank.gc.ca/jobsearch/jobposting/41409447?source=searchresults|central air conditioning installer|July-05-2024|COCOPOWER HOME SERVICES INC.|Prince Edward Island|Charlottetown|Salary: $21.00 hourly
41409088|https://www.jobbank.gc.ca/jobsearch/jobposting/41409088?source=searchresults|retail store supervisor|July-05-2024|Fortune Travelstop Inc|Prince Edward Island|Souris|Salary: $16.00 to $17.00 hourly (to be negotiated)
41402642|https://www.jobbank.gc.ca/jobsearch/jobposting/41402642?source=searchresults|grass cutter|July-04-2024|Hillcrest Housing Limited|Prince Edward Island|Summerside|Salary: $17.50 hourly
41402612|https://www.jobbank.gc.ca/jobsearch/jobposting/41402612?source=searchresults|manager, building maintenance|July-04-2024|Hillcrest Housing Limited|Prince Edward Island|Summerside|Salary: $30.00 to $35.00 hourly (to be negotiated)
41402604|https://www.jobbank.gc.ca/jobsearch/jobposting/41402604?source=searchresults|accounting technician|July-04-2024|14225538 Canada Ltd.|Prince Edward Island|Summerside|Salary: $29.00 hourly
41402291|https://www.jobbank.gc.ca/jobsearch/jobposting/41402291?source=searchresults|general manager - goods production, utilities, transportation and construction|July-04-2024|Carvo Group|Prince Edward Island|Charlottetown|Salary: $110,000.00 to $130,000.00 annually (to be negotiated)
41400025|https://www.jobbank.gc.ca/jobsearch/jobposting/41400025?source=searchresults|kitchen cupboard and vanity installer|July-03-2024|Hope-Yeah Atlantic Trading Inc.|Prince Edward Island|Stratford|Salary: $22.00 hourly
41399810|https://www.jobbank.gc.ca/jobsearch/jobposting/41399810?source=searchresults|automotive mechanic helper|July-03-2024|Lockharts Auto Service Ltd.|Prince Edward Island|Summerside|Salary: $21.00 to $21.50 hourly (to be negotiated)
41397306|https://www.jobbank.gc.ca/jobsearch/jobposting/41397306?source=searchresults|business consultant|July-03-2024|Sunrise Consulting Inc.|Prince Edward Island|Charlottetown|Salary: $27.00 hourly
41396703|https://www.jobbank.gc.ca/jobsearch/jobposting/41396703?source=searchresults|mystery shopper|July-03-2024|C3 Client Satisfaction|Prince Edward Island|Charlottetown|Salary: $16.00 to $20.00 hourly (to be negotiated)
41396333|https://www.jobbank.gc.ca/jobsearch/jobposting/41396333?source=searchresults|line cook|July-03-2024|Mill River Resort|Prince Edward Island|O'Leary|Salary: $15.50 to $17.00 hourly (to be negotiated)
41395662|https://www.jobbank.gc.ca/jobsearch/jobposting/41395662?source=searchresults|dump truck driver|July-03-2024|Label Construction & Sanitation|Prince Edward Island|Charlottetown|Salary: $19.00 to $24.00 hourly (to be negotiated)
41395635|https://www.jobbank.gc.ca/jobsearch/jobposting/41395635?source=searchresults|administrative assistant|July-03-2024|Maritime Madness Inc.|Prince Edward Island|Montague|Salary: $25.00 hourly
41395242|https://www.jobbank.gc.ca/jobsearch/jobposting/41395242?source=searchresults|fabrication welder|July-03-2024|Complete Fusion Welding Ltd.|Prince Edward Island|Stratford|Salary: $21.00 to $32.00 hourly (to be negotiated)
41395069|https://www.jobbank.gc.ca/jobsearch/jobposting/41395069?source=searchresults|seasonal worker - public works|July-03-2024|Resort Municipality of Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico|Prince Edward Island|Hunter River|Salary: $18.50 hourly
41395066|https://www.jobbank.gc.ca/jobsearch/jobposting/41395066?source=searchresults|sporting goods salesperson - retail|July-03-2024|Canadian Tire Charlottetown|Prince Edward Island|Charlottetown|Salary: $15.40 hourly
41394869|https://www.jobbank.gc.ca/jobsearch/jobposting/41394869?source=searchresults|hairdresser|July-03-2024|PRINCESS NAILS|Prince Edward Island|Charlottetown|Salary: $16.00 to $25.00 hourly (to be negotiated)
41394870|https://www.jobbank.gc.ca/jobsearch/jobposting/41394870?source=searchresults|house cleaner|July-03-2024|Maid in PEI Cleaning Services|Prince Edward Island|Fort Augustus|Salary: $18.00 hourly
41394865|https://www.jobbank.gc.ca/jobsearch/jobposting/41394865?source=searchresults|social worker|July-03-2024|Lennox Island Health Program|Prince Edward Island|Ellerslie|Salary: $37.05 to $46.34 hourly (to be negotiated)
41394866|https://www.jobbank.gc.ca/jobsearch/jobposting/41394866?source=searchresults|benefits co-ordinator|July-03-2024|Lennox Island Health Program|Prince Edward Island|Ellerslie|Salary: $28.56 to $35.70 hourly (to be negotiated)
41394867|https://www.jobbank.gc.ca/jobsearch/jobposting/41394867?source=searchresults|medical office assistant|July-03-2024|Lennox Island Health Program|Prince Edward Island|Ellerslie|Salary: $26.15 to $28.43 hourly (to be negotiated)
41394868|https://www.jobbank.gc.ca/jobsearch/jobposting/41394868?source=searchresults|licensed practical nurse (L.P.N.)|July-03-2024|Lennox Island Health Program|Prince Edward Island|Ellerslie|Salary: $28.56 to $35.70 hourly (to be negotiated)
41394731|https://www.jobbank.gc.ca/jobsearch/jobposting/41394731?source=searchresults|counter sales clerk, automobile parts - retail|July-03-2024|Provincial Auto Parts (1978) Ltd.|Prince Edward Island|Summerside|Salary: $16.00 to $18.00 hourly (to be negotiated)
41389573|https://www.jobbank.gc.ca/jobsearch/jobposting/41389573?source=searchresults|restaurant supervisor|July-02-2024|JADE GARDEN RESTAURANT|Prince Edward Island|Summerside|Salary: $16.25 hourly
41387407|https://www.jobbank.gc.ca/jobsearch/jobposting/41387407?source=searchresults|pizza cook|July-02-2024|Dinos pizza summerside|Prince Edward Island|Summerside|Salary: $16.00 hourly
41386602|https://www.jobbank.gc.ca/jobsearch/jobposting/41386602?source=searchresults|front desk agent|July-02-2024|Canada's Best Value Inn & Suites|Prince Edward Island|Charlottetown|Salary: $16.00 hourly
41386007|https://www.jobbank.gc.ca/jobsearch/jobposting/41386007?source=searchresults|food service worker|July-02-2024|Harvest Clean Eats|Prince Edward Island|Charlottetown|Salary: $15.00 hourly
41385690|https://www.jobbank.gc.ca/jobsearch/jobposting/41385690?source=searchresults|shift manager - fast food restaurant|July-02-2024|MSM Restaurants|Prince Edward Island|Charlottetown|Salary: $17.40 to $18.40 hourly (to be negotiated)
41385689|https://www.jobbank.gc.ca/jobsearch/jobposting/41385689?source=searchresults|accounts receivable clerk|July-02-2024|Island Recruiting|Prince Edward Island|Montague|Salary: $19.00 to $22.00 hourly (to be negotiated)
41385678|https://www.jobbank.gc.ca/jobsearch/jobposting/41385678?source=searchresults|fish-processing plant worker|July-02-2024|KILDARE FISHERIES LTD|Prince Edward Island|O'Leary|Salary: $15.40 hourly
41385548|https://www.jobbank.gc.ca/jobsearch/jobposting/41385548?source=searchresults|pest control technician|July-02-2024|Atlantic Bug Busters Inc.|Prince Edward Island|Kensington|Salary: $20.00 to $30.00 hourly (to be negotiated)
41385547|https://www.jobbank.gc.ca/jobsearch/jobposting/41385547?source=searchresults|food service counter attendant|July-02-2024|Islandsand Holdings Incorporated|Prince Edward Island|Green Gables|Salary: $15.40 hourly
41381657|https://www.jobbank.gc.ca/jobsearch/jobposting/41381657?source=searchresults|carpentry contractor|July-01-2024|Leading Edge Group|Prince Edward Island|Charlottetown|Salary: $20.00 to $30.00 hourly (to be negotiated)
41381654|https://www.jobbank.gc.ca/jobsearch/jobposting/41381654?source=searchresults|drywaller-contractor|July-01-2024|Leading Edge Group|Prince Edward Island|Stratford|Salary: $20.00 to $30.00 hourly (to be negotiated)
41380600|https://www.jobbank.gc.ca/jobsearch/jobposting/41380600?source=searchresults|construction equipment operator|June-30-2024|sheas bulldozing ltd|Prince Edward Island|Brackley Beach|Salary: $22.00 to $28.00 hourly (to be negotiated)
41371975|https://www.jobbank.gc.ca/jobsearch/jobposting/41371975?source=searchresults|retail sales associate|June-28-2024|Island Beach Company|Prince Edward Island|Charlottetown|Salary: $17.00 to $19.00 hourly (to be negotiated)
41371971|https://www.jobbank.gc.ca/jobsearch/jobposting/41371971?source=searchresults|retail sales associate|June-28-2024|Island Beach Company|Prince Edward Island|Charlottetown|Salary: $17.00 to $19.00 hourly (to be negotiated)
41368736|https://www.jobbank.gc.ca/jobsearch/jobposting/41368736?source=searchresults|cleaning supervisor|June-28-2024|KILDARE FISHERIES LTD|Prince Edward Island|O'Leary|Salary: $24.80 hourly
41364506|https://www.jobbank.gc.ca/jobsearch/jobposting/41364506?source=searchresults|accountant|June-27-2024|Krystal Mackenzie|Prince Edward Island|Summerside|Salary: $35.00 to $45.00 hourly (to be negotiated)
41364476|https://www.jobbank.gc.ca/jobsearch/jobposting/41364476?source=searchresults|kitchen manager|June-27-2024|JMK fish mart inc|Prince Edward Island|Summerside|Salary: $20.00 hourly
41364478|https://www.jobbank.gc.ca/jobsearch/jobposting/41364478?source=searchresults|driver, truck|June-27-2024|JMK fish mart inc|Prince Edward Island|Summerside|Salary: $20.00 hourly
41364473|https://www.jobbank.gc.ca/jobsearch/jobposting/41364473?source=searchresults|lobster processor - fish processing|June-27-2024|JMK fish mart inc|Prince Edward Island|Summerside|Salary: $15.40 hourly
41364472|https://www.jobbank.gc.ca/jobsearch/jobposting/41364472?source=searchresults|bookkeeper|June-27-2024|Krystal Mackenzie|Prince Edward Island|Summerside|Salary: $20.00 to $25.00 hourly (to be negotiated)
41363273|https://www.jobbank.gc.ca/jobsearch/jobposting/41363273?source=searchresults|kitchen helper|June-27-2024|THE NOODLE HOUSE CHINESE RESTAURANT|Prince Edward Island|Charlottetown|Salary: $15.50 to $16.00 hourly (to be negotiated)
41363059|https://www.jobbank.gc.ca/jobsearch/jobposting/41363059?source=searchresults|Retail sales clerk|June-27-2024|Island Beach Company|Prince Edward Island|Borden-Carleton|Salary: $17.00 to $18.00 hourly (to be negotiated)
41361214|https://www.jobbank.gc.ca/jobsearch/jobposting/41361214?source=searchresults|sales associate|June-27-2024|GoodLife Fitness|Prince Edward Island|Charlottetown|Salary: $16.40 hourly + $23.00 commission per sale
41361128|https://www.jobbank.gc.ca/jobsearch/jobposting/41361128?source=searchresults|administrative clerk|June-27-2024|14899105 CANADA INC|Prince Edward Island|Charlottetown|Salary: $19.00 to $20.00 hourly (to be negotiated)
41361120|https://www.jobbank.gc.ca/jobsearch/jobposting/41361120?source=searchresults|kitchen helper|June-27-2024|Lady's Slipper Restaurant And Cantina|Prince Edward Island|Montague|Salary: $17.00 hourly
41357699|https://www.jobbank.gc.ca/jobsearch/jobposting/41357699?source=searchresults|grounds maintenance worker|June-26-2024|Mill River Resort|Prince Edward Island|O'Leary|Salary: $16.00 to $18.00 hourly (to be negotiated)
41355064|https://www.jobbank.gc.ca/jobsearch/jobposting/41355064?source=searchresults|food service supervisor|June-26-2024|Mary Brown's Chicken|Prince Edward Island|Stratford|Salary: $16.50 to $18.00 hourly (to be negotiated)
41348477|https://www.jobbank.gc.ca/jobsearch/jobposting/41348477?source=searchresults|cook|June-25-2024|Murphy Hospitality Group|Prince Edward Island|Charlottetown|Salary: $17.00 hourly
41346780|https://www.jobbank.gc.ca/jobsearch/jobposting/41346780?source=searchresults|cook|June-25-2024|Mr. Sushi Korean and Japanese Restaurant|Prince Edward Island|Charlottetown|Salary: $16.50 hourly
41346778|https://www.jobbank.gc.ca/jobsearch/jobposting/41346778?source=searchresults|cook's helper|June-25-2024|Stella's Dining|Prince Edward Island|Montague|Salary: $16.00 to $18.00 hourly (to be negotiated)
41346781|https://www.jobbank.gc.ca/jobsearch/jobposting/41346781?source=searchresults|industrial meat cutter|June-25-2024|Atlantic Beef Products Inc.|Prince Edward Island|Albany|Salary: $18.00 hourly
41434289|https://www.jobbank.gc.ca/jobsearch/jobposting/41434289?source=searchresults|food counter attendant|July-10-2024|CoffeeNUT Hospitality Inc|Prince Edward Island|Stratford|Salary: $15.40 hourly
41428028|https://www.jobbank.gc.ca/jobsearch/jobposting/41428028?source=searchresults|welder|July-09-2024|TROUT RIVER INDUSTRIES|Prince Edward Island|Coleman|Salary: $18.50 hourly
41426102|https://www.jobbank.gc.ca/jobsearch/jobposting/41426102?source=searchresults|driver, truck|July-09-2024|Austin McQuaid Rental and Leasing Inc.|Prince Edward Island|Charlottetown|Salary: $20.00 to $27.00 hourly
41425731|https://www.jobbank.gc.ca/jobsearch/jobposting/41425731?source=searchresults|truck and transport mechanic|July-09-2024|MacKay?s Truck Center Limited|Prince Edward Island|Charlottetown|Salary: $43,000.00 to $82,000.00 annually
41424599|https://www.jobbank.gc.ca/jobsearch/jobposting/41424599?source=searchresults|retail sales representative|July-08-2024|Berks Payment Solutions|Prince Edward Island|Charlottetown|Salary: $681.66 weekly
41415427|https://www.jobbank.gc.ca/jobsearch/jobposting/41415427?source=searchresults|workplace investigator|July-06-2024|Office of the Information and Privacy Commissioner|Prince Edward Island|Charlottetown|Salary: $78,332.00 to $97,910.00 annually
41412396|https://www.jobbank.gc.ca/jobsearch/jobposting/41412396?source=searchresults|northern development officer|July-05-2024|Make-A-Wish® Canada|Prince Edward Island|Charlottetown|Salary: $55,800.00 annually
41410089|https://www.jobbank.gc.ca/jobsearch/jobposting/41410089?source=searchresults|warehouseperson|July-05-2024|Eddy Group Limited|Prince Edward Island|Charlottetown|Salary: $37,500.00 annually
41340063|https://www.jobbank.gc.ca/jobsearch/jobposting/41340063?source=searchresults|pharmacy technical assistant|June-24-2024|Alberton Pharmacy|Prince Edward Island|Alberton|Salary: $16.50 to $19.00 hourly (to be negotiated)
41339994|https://www.jobbank.gc.ca/jobsearch/jobposting/41339994?source=searchresults|pharmacist|June-24-2024|Alberton Pharmacy|Prince Edward Island|Alberton|Salary: $45.00 to $50.00 hourly (to be negotiated)
41403480|https://www.jobbank.gc.ca/jobsearch/jobposting/41403480?source=searchresults|administrative officer|July-04-2024|Health PEI|Prince Edward Island|Charlottetown|Salary: $30.87 to $38.64 hourly
41407116|https://www.jobbank.gc.ca/jobsearch/jobposting/41407116?source=searchresults|hairdresser|July-04-2024|Magic Hair Beauty & Spa|Prince Edward Island|Charlottetown|Salary: $27.25 hourly
41398423|https://www.jobbank.gc.ca/jobsearch/jobposting/41398423?source=searchresults|sales associate|July-03-2024|White Cap Canada Inc.|Prince Edward Island|Charlottetown|Salary: $20.00 to $25.00 hourly
41390942|https://www.jobbank.gc.ca/jobsearch/jobposting/41390942?source=searchresults|commercial vehicle enforcement officer|July-02-2024|Government of Prince Edward Island|Prince Edward Island|Borden-Carleton|Salary: $55,400.00 to $66,027.00 annually
41389544|https://www.jobbank.gc.ca/jobsearch/jobposting/41389544?source=searchresults|director, communications|July-02-2024|Queen Elizabeth Hospital Foundation|Prince Edward Island|Charlottetown|Salary: $72,800.00 to $85,825.00 annually
41393272|https://www.jobbank.gc.ca/jobsearch/jobposting/41393272?source=searchresults|upholsterer|July-02-2024|Hardy?s Upholstery Ltd|Prince Edward Island|Charlottetown|Salary: $16.50 to $18.00 hourly
41403945|https://www.jobbank.gc.ca/jobsearch/jobposting/41403945?source=searchresults|breakfast attendant|July-02-2024|Charlottetown Inn & Conference Centre|Prince Edward Island|Charlottetown|Salary: $15.40 to $16.00 hourly
41399368|https://www.jobbank.gc.ca/jobsearch/jobposting/41399368?source=searchresults|pathologists' assistant|July-03-2024|Wildflower Childcare|Prince Edward Island|Central Bedeque|Salary: $15.40 hourly
41394871|https://www.jobbank.gc.ca/jobsearch/jobposting/41394871?source=searchresults|hairdresser|July-03-2024|PRINCESS NAILS|Prince Edward Island|Charlottetown|Salary: 50% commission per sale
41439673|https://www.jobbank.gc.ca/jobsearch/jobposting/41439673?source=searchresults|dishwasher|July-11-2024|Red Shores Race Track & Casino|Prince Edward Island|Charlottetown|Salary: $16.00 hourly
41435472|https://www.jobbank.gc.ca/jobsearch/jobposting/41435472?source=searchresults|cook|July-10-2024|Red Shores Race Track & Casino|Prince Edward Island|Charlottetown|Salary: $18.00 hourly
41435450|https://www.jobbank.gc.ca/jobsearch/jobposting/41435450?source=searchresults|bartender|July-10-2024|Red Shores Race Track & Casino|Prince Edward Island|Charlottetown|Salary: $15.54 hourly
41434101|https://www.jobbank.gc.ca/jobsearch/jobposting/41434101?source=searchresults|legal secretary|July-10-2024|McInnes Cooper|Prince Edward Island|Charlottetown|Salary: $40,000.00 annually
41385685|https://www.jobbank.gc.ca/jobsearch/jobposting/41385685?source=searchresults|truck driver, truck-trailer|July-02-2024|CONNORS TRANSFER LIMITED|Prince Edward Island|Borden-Carleton|Salary: $.46 commission per mile
41421644|https://www.jobbank.gc.ca/jobsearch/jobposting/41421644?source=searchresults|receptionist|July-08-2024|Township Chevrolet Buick GMC Ltd|Prince Edward Island|Summerside|Salary: $16.00 hourly
41334698|https://www.jobbank.gc.ca/jobsearch/jobposting/41334698?source=searchresults|early childhood supervisor|June-22-2024|Tiny Tot|Prince Edward Island|Charlottetown|Salary: $28.86 to $30.81 hourly (to be negotiated)
41334639|https://www.jobbank.gc.ca/jobsearch/jobposting/41334639?source=searchresults|sales supervisor|June-22-2024|Lockharts Auto Service Ltd.|Prince Edward Island|Summerside|Salary: $18.00 to $18.50 hourly (to be negotiated)
41334614|https://www.jobbank.gc.ca/jobsearch/jobposting/41334614?source=searchresults|cashier|June-22-2024|Lockharts Auto Service Ltd.|Prince Edward Island|Summerside|Salary: $15.40 to $16.00 hourly (to be negotiated)
41409898|https://www.jobbank.gc.ca/jobsearch/jobposting/41409898?source=searchresults|apprentice carpenter|July-05-2024|Island Homes|Prince Edward Island|Charlottetown|Salary: $20.00 to $40.00 hourly
41410073|https://www.jobbank.gc.ca/jobsearch/jobposting/41410073?source=searchresults|office administrator|July-05-2024|BGC Charlottetown|Prince Edward Island|Charlottetown|Salary: $40,000.00 to $47,000.00 annually
41404854|https://www.jobbank.gc.ca/jobsearch/jobposting/41404854?source=searchresults|agricultural equipment technician|July-04-2024|Amalgamated Dairies Limited|Prince Edward Island|Charlottetown|Salary: $32.57 hourly
41404411|https://www.jobbank.gc.ca/jobsearch/jobposting/41404411?source=searchresults|assistant store manager|July-04-2024|Kent Building Supplies - District 5|Prince Edward Island|Summerside|Salary: $18.00 to $20.00 hourly
41398410|https://www.jobbank.gc.ca/jobsearch/jobposting/41398410?source=searchresults|licensed cook|July-03-2024|MacLeod Cares|Prince Edward Island|Crapaud|Salary: $19.24 to $23.24 hourly
41376781|https://www.jobbank.gc.ca/jobsearch/jobposting/41376781?source=searchresults|sales associate|June-28-2024|Eclipse Stores Inc|Prince Edward Island|Charlottetown|Salary: $15.65 hourly
41364804|https://www.jobbank.gc.ca/jobsearch/jobposting/41364804?source=searchresults|shipper|June-27-2024|KENT Building Supplies|Prince Edward Island|Summerside|Salary: $18.00 hourly
41362045|https://www.jobbank.gc.ca/jobsearch/jobposting/41362045?source=searchresults|nurse practitioner|June-27-2024|Health PEI|Prince Edward Island|Charlottetown|Salary: $56.38 to $63.82 hourly
41327564|https://www.jobbank.gc.ca/jobsearch/jobposting/41327564?source=searchresults|nail care technician|June-21-2024|PRINCESS NAILS|Prince Edward Island|Charlottetown|Salary: $16.00 hourly
41326907|https://www.jobbank.gc.ca/jobsearch/jobposting/41326907?source=searchresults|food counter attendant|June-21-2024|Islandsand Holdings Incorporated|Prince Edward Island|Montague|Salary: $15.40 hourly
41326772|https://www.jobbank.gc.ca/jobsearch/jobposting/41326772?source=searchresults|administrative assistant - office|June-21-2024|Summerside Chrysler Dodge|Prince Edward Island|Summerside|Salary: $16.00 to $18.00 hourly (to be negotiated)
41326453|https://www.jobbank.gc.ca/jobsearch/jobposting/41326453?source=searchresults|car detailer|June-21-2024|Summerside Chrysler Dodge|Prince Edward Island|Summerside|Salary: $16.00 to $18.00 hourly (to be negotiated)
41326434|https://www.jobbank.gc.ca/jobsearch/jobposting/41326434?source=searchresults|heavy equipment mechanic - diesel engine|June-21-2024|Seafood Express (PEI) Limited|Prince Edward Island|Charlottetown|Salary: $22.00 to $32.00 hourly (to be negotiated)
